City,Datetime,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Hour,Day,Month,Year,Weekday,Season,AQI_Lag_1,AQI_Lag_6,AQI_Lag_24,AQI_Rolling_6,AQI_Rolling_24
Ahmedabad,30-06-2020 02:00,5.5,34.5,33.83,16.98,0.58,16.73,62,2,30,6,2020,1,3,64,65,75,64.83333333333333,66.91666666666667
Ahmedabad,30-06-2020 03:00,13,45.25,35.48,17.67,0.43,17.6,60,3,30,6,2020,1,3,62,66,75,63.833333333333336,66.29166666666667
Ahmedabad,30-06-2020 04:00,13,38.5,34.2,15.7,0.45,20.42,57,4,30,6,2020,1,3,60,66,76,62.333333333333336,65.5
Ahmedabad,30-06-2020 05:00,13.5,44.75,35.15,7.95,0.23,23.35,55,5,30,6,2020,1,3,57,66,75,60.5,64.66666666666667
Ahmedabad,30-06-2020 06:00,15,50,36.88,3.6,0.35,14.62,54,6,30,6,2020,1,3,55,65,72,58.66666666666666,63.91666666666666
Ahmedabad,30-06-2020 07:00,32,77,33.05,0.9,0.53,16.58,54,7,30,6,2020,1,3,54,64,71,57,63.208333333333336
Ahmedabad,30-06-2020 08:00,37,76,32.55,1.9,0.64,15.83,52,8,30,6,2020,1,3,54,62,69,55.333333333333336,62.5
Ahmedabad,30-06-2020 09:00,27.75,68.5,36.62,13.85,0.73,27.75,51,9,30,6,2020,1,3,52,60,66,53.833333333333336,61.875
Ahmedabad,30-06-2020 10:00,9,55.5,44.4,24.67,0.78,24.4,51,10,30,6,2020,1,3,51,57,65,52.833333333333336,61.29166666666666
Ahmedabad,30-06-2020 11:00,12.75,66.5,54.6,39.7,0.89,29.62,51,11,30,6,2020,1,3,51,55,65,52.16666666666666,60.708333333333336
Ahmedabad,30-06-2020 12:00,21.5,83,31.35,17.8,0.66,35.77,51,12,30,6,2020,1,3,51,54,64,51.66666666666666,60.16666666666666
Ahmedabad,30-06-2020 13:00,12.75,45,17.2,10.82,0.11,45.8,50,13,30,6,2020,1,3,51,54,64,51,59.583333333333336
Ahmedabad,30-06-2020 14:00,10.75,36.75,17.75,4.38,0.34,50.73,51,14,30,6,2020,1,3,50,52,65,50.833333333333336,59
Ahmedabad,30-06-2020 15:00,15.75,30.25,13.75,2.9,0.3,41.55,51,15,30,6,2020,1,3,51,51,65,50.833333333333336,58.41666666666666
Ahmedabad,30-06-2020 16:00,14,29.5,20.7,7.12,0.45,39.23,51,16,30,6,2020,1,3,51,51,65,50.833333333333336,57.833333333333336
Ahmedabad,30-06-2020 17:00,9.75,24.25,23.85,8.45,0.57,34.78,51,17,30,6,2020,1,3,51,51,65,50.833333333333336,57.25
Ahmedabad,30-06-2020 18:00,6.5,24.75,23.38,5.8,0.66,33.55,51,18,30,6,2020,1,3,51,51,65,50.833333333333336,56.66666666666666
Ahmedabad,30-06-2020 19:00,8.25,33.25,24.05,1.85,0.44,41.38,51,19,30,6,2020,1,3,51,50,65,51,56.083333333333336
Ahmedabad,30-06-2020 20:00,9.5,36,25.57,20.27,0.62,27.75,51,20,30,6,2020,1,3,51,51,65,51,55.5
Ahmedabad,30-06-2020 21:00,17.25,49.25,33.2,2.02,0.76,25.58,51,21,30,6,2020,1,3,51,51,66,51,54.875
Ahmedabad,30-06-2020 22:00,36,71,30.8,1.77,0.58,26.15,50,22,30,6,2020,1,3,51,51,66,50.833333333333336,54.208333333333336
Ahmedabad,30-06-2020 23:00,15.75,63,28.9,0.75,0.49,15.82,50,23,30,6,2020,1,3,50,51,66,50.66666666666666,53.54166666666666
